Screenshot-NIKKE(WIFI)-20250526215354_group2_Ranking.png	6 9
Screenshot-NIKKE(WIFI)-20250526215354_group2_CommanderLevel.png	5 2 2
Screenshot-NIKKE(WIFI)-20250526215354_group2_SynchroLevel.png	4 0 7
Screenshot-NIKKE(WIFI)-20250526215354_group3_Power.png	2 0 3 8 1 9 9
Screenshot-NIKKE(WIFI)-20250526215354_group3_Ranking.png	7 8
Screenshot-NIKKE(WIFI)-20250526215354_group3_CommanderLevel.png	5 7 4
Screenshot-NIKKE(WIFI)-20250526215354_group3_SynchroLevel.png	4 2 4
Screenshot-NIKKE(WIFI)-20250526215359_group1_Power.png	2 0 0 5 0 3 8
Screenshot-NIKKE(WIFI)-20250526215359_group1_Ranking.png	6 0
Screenshot-NIKKE(WIFI)-20250526215359_group1_CommanderLevel.png	5 7 0
Screenshot-NIKKE(WIFI)-20250526215359_group1_SynchroLevel.png	4 4 1
Screenshot-NIKKE(WIFI)-20250526215359_group2_Power.png	1 8 5 3 6 8 4
Screenshot-NIKKE(WIFI)-20250526215359_group2_Ranking.png	6 6
Screenshot-NIKKE(WIFI)-20250526215359_group2_CommanderLevel.png	5 3 4
Screenshot-NIKKE(WIFI)-20250526215359_group2_SynchroLevel.png	3 9 5
Screenshot-NIKKE(WIFI)-20250526215359_group3_Power.png	1 8 9 5 3 8 4
Screenshot-NIKKE(WIFI)-20250526215359_group3_Ranking.png	7 6
Screenshot-NIKKE(WIFI)-20250526215359_group3_CommanderLevel.png	4 6 6
Screenshot-NIKKE(WIFI)-20250526215359_group3_SynchroLevel.png	4 1 0
Screenshot-NIKKE(WIFI)-20250526215405_group1_Power.png	2 5 1 1 8 5 6
Screenshot-NIKKE(WIFI)-20250526215405_group1_Ranking.png	5 5
Screenshot-NIKKE(WIFI)-20250526215405_group1_CommanderLevel.png	5 4 0
Screenshot-NIKKE(WIFI)-20250526215405_group1_SynchroLevel.png	4 6 0
Screenshot-NIKKE(WIFI)-20250526215405_group2_Power.png	2 0 6 7 3 1 6
Screenshot-NIKKE(WIFI)-20250526215405_group2_Ranking.png	7 0
Screenshot-NIKKE(WIFI)-20250526215405_group2_CommanderLevel.png	5 1 9
Screenshot-NIKKE(WIFI)-20250526215405_group2_SynchroLevel.png	4 1 5
Screenshot-NIKKE(WIFI)-20250526215405_group3_Power.png	2 1 5 0 6 0 1
Screenshot-NIKKE(WIFI)-20250526215405_group3_Ranking.png	7 9
Screenshot-NIKKE(WIFI)-20250526215405_group3_CommanderLevel.png	4 8 4
Screenshot-NIKKE(WIFI)-20250526215405_group3_SynchroLevel.png	3 9 5
Screenshot-NIKKE(WIFI)-20250526215410_group1_Power.png	2 5 1 1 8 5 6
Screenshot-NIKKE(WIFI)-20250526215410_group1_Ranking.png	5 5
Screenshot-NIKKE(WIFI)-20250526215410_group1_CommanderLevel.png	5 4 0
Screenshot-NIKKE(WIFI)-20250526215410_group1_SynchroLevel.png	4 6 0
Screenshot-NIKKE(WIFI)-20250526215410_group2_Power.png	1 6 1 8 8 1 3
Screenshot-NIKKE(WIFI)-20250526215410_group2_Ranking.png	6 3
Screenshot-NIKKE(WIFI)-20250526215410_group2_CommanderLevel.png	5 8 0
Screenshot-NIKKE(WIFI)-20250526215410_group2_SynchroLevel.png	4 4 2
Screenshot-NIKKE(WIFI)-20250526215410_group3_Power.png	2 1 5 0 6 0 1
Screenshot-NIKKE(WIFI)-20250526215410_group3_Ranking.png	7 9
Screenshot-NIKKE(WIFI)-20250526215410_group3_CommanderLevel.png	4 8 4
Screenshot-NIKKE(WIFI)-20250526215410_group3_SynchroLevel.png	3 9 5
Screenshot-NIKKE(WIFI)-20250526215415_group1_Power.png	2 5 1 1 8 5 6
Screenshot-NIKKE(WIFI)-20250526215415_group1_Ranking.png	5 5
Screenshot-NIKKE(WIFI)-20250526215415_group1_CommanderLevel.png	5 4 0
Screenshot-NIKKE(WIFI)-20250526215415_group1_SynchroLevel.png	4 6 0
Screenshot-NIKKE(WIFI)-20250526215415_group2_Power.png	1 8 5 3 6 8 4
Screenshot-NIKKE(WIFI)-20250526215415_group2_Ranking.png	6 6
Screenshot-NIKKE(WIFI)-20250526215415_group2_CommanderLevel.png	5 3 4
Screenshot-NIKKE(WIFI)-20250526215415_group2_SynchroLevel.png	3 9 5
Screenshot-NIKKE(WIFI)-20250526215415_group3_Power.png	1 6 5 8 3 2 3
Screenshot-NIKKE(WIFI)-20250526215415_group3_Ranking.png	7 4
Screenshot-NIKKE(WIFI)-20250526215415_group3_CommanderLevel.png	5 2 5
Screenshot-NIKKE(WIFI)-20250526215415_group3_SynchroLevel.png	4 1 2
Screenshot-NIKKE(WIFI)-20250526215422_group1_Power.png	2 5 1 1 8 5 6
Screenshot-NIKKE(WIFI)-20250526215422_group1_Ranking.png	5 5
Screenshot-NIKKE(WIFI)-20250526215422_group1_CommanderLevel.png	5 4 0
Screenshot-NIKKE(WIFI)-20250526215422_group1_SynchroLevel.png	4 6 0
Screenshot-NIKKE(WIFI)-20250526215422_group2_Power.png	2 0 6 7 3 1 6
Screenshot-NIKKE(WIFI)-20250526215422_group2_Ranking.png	7 0
Screenshot-NIKKE(WIFI)-20250526215422_group2_CommanderLevel.png	5 1 9
Screenshot-NIKKE(WIFI)-20250526215422_group2_SynchroLevel.png	4 1 5
Screenshot-NIKKE(WIFI)-20250526215422_group3_Power.png	2 3 9 9 1 3 9
Screenshot-NIKKE(WIFI)-20250526215422_group3_Ranking.png	7 2
Screenshot-NIKKE(WIFI)-20250526215422_group3_CommanderLevel.png	5 1 5
Screenshot-NIKKE(WIFI)-20250526215422_group3_SynchroLevel.png	4 3 3
Screenshot-NIKKE(WIFI)-20250526215428_group1_Power.png	2 0 5 1 1 7 2
Screenshot-NIKKE(WIFI)-20250526215428_group1_Ranking.png	5 4
Screenshot-NIKKE(WIFI)-20250526215428_group1_CommanderLevel.png	4 5 9
Screenshot-NIKKE(WIFI)-20250526215428_group1_SynchroLevel.png	4 1 5
Screenshot-NIKKE(WIFI)-20250526215428_group2_Power.png	1 8 3 4 6 9 6
Screenshot-NIKKE(WIFI)-20250526215428_group2_Ranking.png	6 1
Screenshot-NIKKE(WIFI)-20250526215428_group2_CommanderLevel.png	5 4 2
Screenshot-NIKKE(WIFI)-20250526215428_group2_SynchroLevel.png	4 4 0
Screenshot-NIKKE(WIFI)-20250526215428_group3_Power.png	1 2 2 6 5 3 0
Screenshot-NIKKE(WIFI)-20250526215428_group3_Ranking.png	7 5
Screenshot-NIKKE(WIFI)-20250526215428_group3_CommanderLevel.png	4 8 0
Screenshot-NIKKE(WIFI)-20250526215428_group3_SynchroLevel.png	3 9 1
Screenshot-NIKKE(WIFI)-20250526215433_group1_Power.png	2 3 8 4 9 9 4
Screenshot-NIKKE(WIFI)-20250526215433_group1_Ranking.png	5 7
Screenshot-NIKKE(WIFI)-20250526215433_group1_CommanderLevel.png	5 2 7
Screenshot-NIKKE(WIFI)-20250526215433_group1_SynchroLevel.png	4 2 9
Screenshot-NIKKE(WIFI)-20250526215433_group2_Power.png	1 3 8 0 7 5 2
Screenshot-NIKKE(WIFI)-20250526215433_group2_Ranking.png	6 8
Screenshot-NIKKE(WIFI)-20250526215433_group2_CommanderLevel.png	4 4 7
Screenshot-NIKKE(WIFI)-20250526215433_group2_SynchroLevel.png	3 8 9
Screenshot-NIKKE(WIFI)-20250526215433_group3_Power.png	1 4 7 0 5 8 0
Screenshot-NIKKE(WIFI)-20250526215433_group3_Ranking.png	7 3
Screenshot-NIKKE(WIFI)-20250526215433_group3_CommanderLevel.png	4 6 6
Screenshot-NIKKE(WIFI)-20250526215433_group3_SynchroLevel.png	3 8 4
Screenshot-NIKKE(WIFI)-20250524193945_group1_Power.png	9 7 3 3 7 8
Screenshot-NIKKE(WIFI)-20250524193945_group1_Ranking.png	1 1 4 7
Screenshot-NIKKE(WIFI)-20250524193945_group1_CommanderLevel.png	6 3 0
Screenshot-NIKKE(WIFI)-20250524193945_group1_SynchroLevel.png	5 3 2
Screenshot-NIKKE(WIFI)-20250524193945_group2_Power.png	6 4 8 2 3 0
Screenshot-NIKKE(WIFI)-20250524193945_group2_Ranking.png	9 6 2
Screenshot-NIKKE(WIFI)-20250524193945_group2_CommanderLevel.png	4 2 1
Screenshot-NIKKE(WIFI)-20250524193945_group2_SynchroLevel.png	3 7 2
Screenshot-NIKKE(WIFI)-20250524193945_group3_Power.png	1 9 4 3 2 9
Screenshot-NIKKE(WIFI)-20250524193945_group3_Ranking.png	8 8 1
Screenshot-NIKKE(WIFI)-20250524193945_group3_CommanderLevel.png	2 3 9
Screenshot-NIKKE(WIFI)-20250524193945_group3_SynchroLevel.png	2 2 4
Screenshot-NIKKE(WIFI)-20250524193949_group1_Power.png	7 5 1 5 6 3
Screenshot-NIKKE(WIFI)-20250524193949_group1_Ranking.png	1 1 8 6
Screenshot-NIKKE(WIFI)-20250524193949_group1_CommanderLevel.png	5 7 6
Screenshot-NIKKE(WIFI)-20250524193949_group1_SynchroLevel.png	4 1 9
Screenshot-NIKKE(WIFI)-20250524193949_group2_Power.png	4 7 8 0 0 1
Screenshot-NIKKE(WIFI)-20250524193949_group2_Ranking.png	1 0 4 0
Screenshot-NIKKE(WIFI)-20250524193949_group2_CommanderLevel.png	4 4 8
Screenshot-NIKKE(WIFI)-20250524193949_group2_SynchroLevel.png	3 5 0
Screenshot-NIKKE(WIFI)-20250524193949_group3_Power.png	2 4 5 6 3 6
Screenshot-NIKKE(WIFI)-20250524193949_group3_Ranking.png	8 8 3
Screenshot-NIKKE(WIFI)-20250524193949_group3_CommanderLevel.png	2 9 5
Screenshot-NIKKE(WIFI)-20250524193949_group3_SynchroLevel.png	2 4 5
Screenshot-NIKKE(WIFI)-20250524193953_group1_Power.png	5 7 8 3 7 0
Screenshot-NIKKE(WIFI)-20250524193953_group1_Ranking.png	1 1 3 9
Screenshot-NIKKE(WIFI)-20250524193953_group1_CommanderLevel.png	5 9 5
Screenshot-NIKKE(WIFI)-20250524193953_group1_SynchroLevel.png	4 5 4
Screenshot-NIKKE(WIFI)-20250524193953_group2_Power.png	4 5 0 8 0 5
Screenshot-NIKKE(WIFI)-20250524193953_group2_Ranking.png	1 0 4 1
Screenshot-NIKKE(WIFI)-20250524193953_group2_CommanderLevel.png	4 5 9
Screenshot-NIKKE(WIFI)-20250524193953_group2_SynchroLevel.png	3 4 2
Screenshot-NIKKE(WIFI)-20250524193953_group3_Power.png	1 4 4 6 9 9
Screenshot-NIKKE(WIFI)-20250524193953_group3_Ranking.png	8 7 1
Screenshot-NIKKE(WIFI)-20250524193953_group3_CommanderLevel.png	3 7 8
Screenshot-NIKKE(WIFI)-20250524193953_group3_SynchroLevel.png	2 2 7
Screenshot-NIKKE(WIFI)-20250524193956_group1_Power.png	8 1 6 5 6 0
Screenshot-NIKKE(WIFI)-20250524193956_group1_Ranking.png	1 2 0 2
Screenshot-NIKKE(WIFI)-20250524193956_group1_CommanderLevel.png	5 2 9
Screenshot-NIKKE(WIFI)-20250524193956_group1_SynchroLevel.png	4 2 9
Screenshot-NIKKE(WIFI)-20250524193956_group2_Power.png	9 9 6 7 1 2
Screenshot-NIKKE(WIFI)-20250524193956_group2_Ranking.png	1 0 5 4
Screenshot-NIKKE(WIFI)-20250524193956_group2_CommanderLevel.png	5 8 3
Screenshot-NIKKE(WIFI)-20250524193956_group2_SynchroLevel.png	4 6 7
Screenshot-NIKKE(WIFI)-20250524193956_group3_Power.png	7 9 3 5 0 4
Screenshot-NIKKE(WIFI)-20250524193956_group3_Ranking.png	8 3 3
Screenshot-NIKKE(WIFI)-20250524193956_group3_CommanderLevel.png	1 3 7
Screenshot-NIKKE(WIFI)-20250524193956_group3_SynchroLevel.png	1 5 9
Screenshot-NIKKE(WIFI)-20250524194000_group1_Power.png	6 7 7 3 5 5
Screenshot-NIKKE(WIFI)-20250524194000_group1_Ranking.png	1 1 1 4
Screenshot-NIKKE(WIFI)-20250524194000_group1_CommanderLevel.png	5 5 8
Screenshot-NIKKE(WIFI)-20250524194000_group1_SynchroLevel.png	4 3 0
Screenshot-NIKKE(WIFI)-20250524194000_group2_Power.png	5 6 1 1 5 1
Screenshot-NIKKE(WIFI)-20250524194000_group2_Ranking.png	9 9 8
Screenshot-NIKKE(WIFI)-20250524194000_group2_CommanderLevel.png	4 1 5
Screenshot-NIKKE(WIFI)-20250524194000_group2_SynchroLevel.png	3 3 2
Screenshot-NIKKE(WIFI)-20250524194000_group3_Power.png	2 4 5 6 3 6
Screenshot-NIKKE(WIFI)-20250524194000_group3_Ranking.png	8 8 3
Screenshot-NIKKE(WIFI)-20250524194000_group3_CommanderLevel.png	2 9 5
Screenshot-NIKKE(WIFI)-20250524194000_group3_SynchroLevel.png	2 4 5
Screenshot-NIKKE(WIFI)-20250524194005_group1_Power.png	6 0 8 6 2 1
Screenshot-NIKKE(WIFI)-20250524194005_group1_Ranking.png	1 0 9 2
Screenshot-NIKKE(WIFI)-20250524194005_group1_CommanderLevel.png	5 2 6
Screenshot-NIKKE(WIFI)-20250524194005_group1_SynchroLevel.png	4 2 9
Screenshot-NIKKE(WIFI)-20250524194005_group2_Power.png	5 7 4 3 2 6
Screenshot-NIKKE(WIFI)-20250524194005_group2_Ranking.png	1 0 5 2
Screenshot-NIKKE(WIFI)-20250524194005_group2_CommanderLevel.png	4 5 2
Screenshot-NIKKE(WIFI)-20250524194005_group2_SynchroLevel.png	3 4 0
Screenshot-NIKKE(WIFI)-20250524194005_group3_Power.png	2 4 5 6 3 6
Screenshot-NIKKE(WIFI)-20250524194005_group3_Ranking.png	8 8 3
Screenshot-NIKKE(WIFI)-20250524194005_group3_CommanderLevel.png	2 9 5
Screenshot-NIKKE(WIFI)-20250524194005_group3_SynchroLevel.png	2 4 5
Screenshot-NIKKE(WIFI)-20250524194009_group1_Power.png	6 0 8 6 2 1
Screenshot-NIKKE(WIFI)-20250524194009_group1_Ranking.png	1 0 9 2
Screenshot-NIKKE(WIFI)-20250524194009_group1_CommanderLevel.png	5 2 6
Screenshot-NIKKE(WIFI)-20250524194009_group1_SynchroLevel.png	4 2 9
Screenshot-NIKKE(WIFI)-20250524194009_group2_Power.png	4 5 0 8 0 5
Screenshot-NIKKE(WIFI)-20250524194009_group2_Ranking.png	1 0 4 1
Screenshot-NIKKE(WIFI)-20250524194009_group2_CommanderLevel.png	4 5 9
Screenshot-NIKKE(WIFI)-20250524194009_group2_SynchroLevel.png	3 4 2
Screenshot-NIKKE(WIFI)-20250524194009_group3_Power.png	9 3 5 0 4
Screenshot-NIKKE(WIFI)-20250524194009_group3_Ranking.png	8 3 3
Screenshot-NIKKE(WIFI)-20250524194009_group3_CommanderLevel.png	1 3 7
Screenshot-NIKKE(WIFI)-20250524194009_group3_SynchroLevel.png	1 5 9
Screenshot-NIKKE(WIFI)-20250524194014_group1_Power.png	7 1 1 8 0 7
Screenshot-NIKKE(WIFI)-20250524194014_group1_Ranking.png	1 0 9 7
Screenshot-NIKKE(WIFI)-20250524194014_group1_CommanderLevel.png	4 7 6
Screenshot-NIKKE(WIFI)-20250524194014_group1_SynchroLevel.png	3 9 7
Screenshot-NIKKE(WIFI)-20250524194014_group2_Power.png	3 7 8 8 4 7
Screenshot-NIKKE(WIFI)-20250524194014_group2_Ranking.png	1 0 4 0
Screenshot-NIKKE(WIFI)-20250524194014_group2_CommanderLevel.png	4 9 7
Screenshot-NIKKE(WIFI)-20250524194014_group2_SynchroLevel.png	3 8 6
Screenshot-NIKKE(WIFI)-20250524194014_group3_Power.png	1 4 4 6 9 9
Screenshot-NIKKE(WIFI)-20250524194014_group3_Ranking.png	8 7 1
Screenshot-NIKKE(WIFI)-20250524194014_group3_CommanderLevel.png	3 7 8
Screenshot-NIKKE(WIFI)-20250524194014_group3_SynchroLevel.png	2 2 7
Screenshot-NIKKE(WIFI)-20250524194018_group1_Power.png	7 1 1 8 0 7
Screenshot-NIKKE(WIFI)-20250524194018_group1_Ranking.png	1 0 9 7
Screenshot-NIKKE(WIFI)-20250524194018_group1_CommanderLevel.png	4 7 6
Screenshot-NIKKE(WIFI)-20250524194018_group1_SynchroLevel.png	3 9 7
Screenshot-NIKKE(WIFI)-20250524194018_group2_Power.png	4 7 8 0 0 1
Screenshot-NIKKE(WIFI)-20250524194018_group2_Ranking.png	1 0 4 0
Screenshot-NIKKE(WIFI)-20250524194018_group2_CommanderLevel.png	4 4 8
Screenshot-NIKKE(WIFI)-20250524194018_group2_SynchroLevel.png	3 5 0
Screenshot-NIKKE(WIFI)-20250524194018_group3_Power.png	3 1 4 4 0 0
Screenshot-NIKKE(WIFI)-20250524194018_group3_Ranking.png	9 4 9
Screenshot-NIKKE(WIFI)-20250524194018_group3_CommanderLevel.png	3 7 0
Screenshot-NIKKE(WIFI)-20250524194018_group3_SynchroLevel.png	2 6 6
Screenshot-NIKKE(WIFI)-20250524194022_group1_Power.png	4 2 1 9 8 2
Screenshot-NIKKE(WIFI)-20250524194022_group1_Ranking.png	1 0 8 8
Screenshot-NIKKE(WIFI)-20250524194022_group1_CommanderLevel.png	3 8 6
Screenshot-NIKKE(WIFI)-20250524194022_group1_SynchroLevel.png	3 0 4
Screenshot-NIKKE(WIFI)-20250524194022_group2_Power.png	9 9 6 7 1 2
Screenshot-NIKKE(WIFI)-20250524194022_group2_Ranking.png	1 0 5 4
Screenshot-NIKKE(WIFI)-20250524194022_group2_CommanderLevel.png	5 8 3
Screenshot-NIKKE(WIFI)-20250524194022_group2_SynchroLevel.png	4 6 7
Screenshot-NIKKE(WIFI)-20250524194022_group3_Power.png	3 3 0 9 6 1
Screenshot-NIKKE(WIFI)-20250524194022_group3_Ranking.png	8 9 4
Screenshot-NIKKE(WIFI)-20250524194022_group3_CommanderLevel.png	3 7 1
Screenshot-NIKKE(WIFI)-20250524194022_group3_SynchroLevel.png	2 4 8
Screenshot-NIKKE(WIFI)-20250524194027_group1_Power.png	5 7 8 3 7 0
Screenshot-NIKKE(WIFI)-20250524194027_group1_Ranking.png	1 1 3 9
Screenshot-NIKKE(WIFI)-20250524194027_group1_CommanderLevel.png	5 9 5
Screenshot-NIKKE(WIFI)-20250524194027_group1_SynchroLevel.png	4 5 4
Screenshot-NIKKE(WIFI)-20250524194027_group2_Power.png	6 4 8 2 3 0
Screenshot-NIKKE(WIFI)-20250524194027_group2_Ranking.png	9 6 2
Screenshot-NIKKE(WIFI)-20250524194027_group2_CommanderLevel.png	4 2 1
Screenshot-NIKKE(WIFI)-20250524194027_group2_SynchroLevel.png	3 7 2
Screenshot-NIKKE(WIFI)-20250524194027_group3_Power.png	6 0 0 2 4 7
Screenshot-NIKKE(WIFI)-20250524194027_group3_Ranking.png	8 9 3
Screenshot-NIKKE(WIFI)-20250524194027_group3_CommanderLevel.png	4 9 3
Screenshot-NIKKE(WIFI)-20250524194027_group3_SynchroLevel.png	3 6 2
Screenshot-NIKKE(WIFI)-20250524194031_group1_Power.png	4 3 9 8 4 1
Screenshot-NIKKE(WIFI)-20250524194031_group1_Ranking.png	1 0 8 3
Screenshot-NIKKE(WIFI)-20250524194031_group1_CommanderLevel.png	4 5 7
Screenshot-NIKKE(WIFI)-20250524194031_group1_SynchroLevel.png	3 8 0
Screenshot-NIKKE(WIFI)-20250524194031_group2_Power.png	4 5 0 8 0 5
Screenshot-NIKKE(WIFI)-20250524194031_group2_Ranking.png	1 0 4 1
Screenshot-NIKKE(WIFI)-20250524194031_group2_CommanderLevel.png	4 5 9
Screenshot-NIKKE(WIFI)-20250524194031_group2_SynchroLevel.png	3 4 2
Screenshot-NIKKE(WIFI)-20250524194031_group3_Power.png	4 4 5 4 1 5
Screenshot-NIKKE(WIFI)-20250524194031_group3_Ranking.png	9 3 7
Screenshot-NIKKE(WIFI)-20250524194031_group3_CommanderLevel.png	3 8 8
Screenshot-NIKKE(WIFI)-20250524194031_group3_SynchroLevel.png	3 5 4
Screenshot-NIKKE(WIFI)-20250524194036_group1_Power.png	7 1 1 8 0 7
Screenshot-NIKKE(WIFI)-20250524194036_group1_Ranking.png	1 0 9 7
Screenshot-NIKKE(WIFI)-20250524194036_group1_CommanderLevel.png	4 7 6
Screenshot-NIKKE(WIFI)-20250524194036_group1_SynchroLevel.png	3 9 7
Screenshot-NIKKE(WIFI)-20250524194036_group2_Power.png	3 9 9 5 9 3
Screenshot-NIKKE(WIFI)-20250524194036_group2_Ranking.png	9 9 5
Screenshot-NIKKE(WIFI)-20250524194036_group2_CommanderLevel.png	4 8 8
Screenshot-NIKKE(WIFI)-20250524194036_group2_SynchroLevel.png	3 7 5
Screenshot-NIKKE(WIFI)-20250524194036_group3_Power.png	2 5 6 6 4 8
Screenshot-NIKKE(WIFI)-20250524194036_group3_Ranking.png	8 8 0
Screenshot-NIKKE(WIFI)-20250524194036_group3_CommanderLevel.png	2 2 4
Screenshot-NIKKE(WIFI)-20250524194036_group3_SynchroLevel.png	2 2 3
Screenshot-NIKKE(WIFI)-20250524194051_group1_Power.png	7 5 1 5 6 3
Screenshot-NIKKE(WIFI)-20250524194051_group1_Ranking.png	1 1 8 6
Screenshot-NIKKE(WIFI)-20250524194051_group1_CommanderLevel.png	5 7 6
Screenshot-NIKKE(WIFI)-20250524194051_group1_SynchroLevel.png	4 1 9
Screenshot-NIKKE(WIFI)-20250524194051_group2_Power.png	6 2 4 8 8 9
Screenshot-NIKKE(WIFI)-20250524194051_group2_Ranking.png	1 0 5 3
Screenshot-NIKKE(WIFI)-20250524194051_group2_CommanderLevel.png	5 2 8
Screenshot-NIKKE(WIFI)-20250524194051_group2_SynchroLevel.png	3 8 7
Screenshot-NIKKE(WIFI)-20250524194051_group3_Power.png	3 1 4 4 0 0
Screenshot-NIKKE(WIFI)-20250524194051_group3_Ranking.png	9 4 9
Screenshot-NIKKE(WIFI)-20250524194051_group3_CommanderLevel.png	3 7 0
Screenshot-NIKKE(WIFI)-20250524194051_group3_SynchroLevel.png	2 6 6
Screenshot-NIKKE(WIFI)-20250524194055_group1_Power.png	9 6 4 0 3 7
Screenshot-NIKKE(WIFI)-20250524194055_group1_Ranking.png	1 0 6 8
Screenshot-NIKKE(WIFI)-20250524194055_group1_CommanderLevel.png	5 8 2
Screenshot-NIKKE(WIFI)-20250524194055_group1_SynchroLevel.png	4 4 8
Screenshot-NIKKE(WIFI)-20250524194055_group2_Power.png	5 6 1 1 5 1
Screenshot-NIKKE(WIFI)-20250524194055_group2_Ranking.png	9 9 8
Screenshot-NIKKE(WIFI)-20250524194055_group2_CommanderLevel.png	4 1 5
Screenshot-NIKKE(WIFI)-20250524194055_group2_SynchroLevel.png	3 3 2
Screenshot-NIKKE(WIFI)-20250524194055_group3_Power.png	2 5 6 6 4 8
Screenshot-NIKKE(WIFI)-20250524194055_group3_Ranking.png	8 8 0
Screenshot-NIKKE(WIFI)-20250524194055_group3_CommanderLevel.png	2 2 4
Screenshot-NIKKE(WIFI)-20250524194055_group3_SynchroLevel.png	2 2 3
Screenshot-NIKKE(WIFI)-20250524194100_group1_Power.png	7 1 1 8 0 7
Screenshot-NIKKE(WIFI)-20250524194100_group1_Ranking.png	1 0 9 7
Screenshot-NIKKE(WIFI)-20250524194100_group1_CommanderLevel.png	4 7 6
Screenshot-NIKKE(WIFI)-20250524194100_group1_SynchroLevel.png	3 9 7
Screenshot-NIKKE(WIFI)-20250524194100_group2_Power.png	3 7 8 8 4 7
Screenshot-NIKKE(WIFI)-20250524194100_group2_Ranking.png	1 0 4 0
Screenshot-NIKKE(WIFI)-20250524194100_group2_CommanderLevel.png	4 9 7
Screenshot-NIKKE(WIFI)-20250524194100_group2_SynchroLevel.png	3 8 6
Screenshot-NIKKE(WIFI)-20250524194100_group3_Power.png	1 4 4 6 9 9
Screenshot-NIKKE(WIFI)-20250524194100_group3_Ranking.png	8 7 1
Screenshot-NIKKE(WIFI)-20250524194100_group3_CommanderLevel.png	3 7 8
Screenshot-NIKKE(WIFI)-20250524194100_group3_SynchroLevel.png	2 2 7
Screenshot-NIKKE(WIFI)-20250526215444_group1_Power.png	6 2 6 6 2 6
Screenshot-NIKKE(WIFI)-20250526215444_group1_Ranking.png	1 1 5 1
Screenshot-NIKKE(WIFI)-20250526215444_group1_CommanderLevel.png	5 2 9
Screenshot-NIKKE(WIFI)-20250526215444_group1_SynchroLevel.png	3 8 8
Screenshot-NIKKE(WIFI)-20250526215444_group2_Power.png	8 8 9 8 4 2
Screenshot-NIKKE(WIFI)-20250526215444_group2_Ranking.png	1 0 3 0
Screenshot-NIKKE(WIFI)-20250526215444_group2_CommanderLevel.png	5 7 2
Screenshot-NIKKE(WIFI)-20250526215444_group2_SynchroLevel.png	4 6 9
Screenshot-NIKKE(WIFI)-20250526215444_group3_Power.png	4 3 5 0 4 2
Screenshot-NIKKE(WIFI)-20250526215444_group3_Ranking.png	8 4 6
Screenshot-NIKKE(WIFI)-20250526215444_group3_CommanderLevel.png	5 7 7
Screenshot-NIKKE(WIFI)-20250526215444_group3_SynchroLevel.png	4 3 0
Screenshot-NIKKE(WIFI)-20250526215449_group1_Power.png	1 2 3 6 2 1 4
Screenshot-NIKKE(WIFI)-20250526215449_group1_Ranking.png	1 1 5 8
Screenshot-NIKKE(WIFI)-20250526215449_group1_CommanderLevel.png	6 4 9
Screenshot-NIKKE(WIFI)-20250526215449_group1_SynchroLevel.png	5 1 5
Screenshot-NIKKE(WIFI)-20250526215449_group2_Power.png	7 8 5 1 5 3
Screenshot-NIKKE(WIFI)-20250526215449_group2_Ranking.png	1 0 7 9
Screenshot-NIKKE(WIFI)-20250526215449_group2_CommanderLevel.png	5 7 9
Screenshot-NIKKE(WIFI)-20250526215449_group2_SynchroLevel.png	4 6 1
Screenshot-NIKKE(WIFI)-20250526215449_group3_Power.png	5 6 9 5 7 9
Screenshot-NIKKE(WIFI)-20250526215449_group3_Ranking.png	9 5 7
Screenshot-NIKKE(WIFI)-20250526215449_group3_CommanderLevel.png	4 7 5
Screenshot-NIKKE(WIFI)-20250526215449_group3_SynchroLevel.png	4 1 5
Screenshot-NIKKE(WIFI)-20250526215453_group1_Power.png	1 2 3 6 2 1 4
Screenshot-NIKKE(WIFI)-20250526215453_group1_Ranking.png	1 1 5 8
Screenshot-NIKKE(WIFI)-20250526215453_group1_CommanderLevel.png	6 4 9
Screenshot-NIKKE(WIFI)-20250526215453_group1_SynchroLevel.png	5 1 5
Screenshot-NIKKE(WIFI)-20250526215453_group2_Power.png	5 6 9 9 7 9
Screenshot-NIKKE(WIFI)-20250526215453_group2_Ranking.png	9 9 2
Screenshot-NIKKE(WIFI)-20250526215453_group2_CommanderLevel.png	4 1 6
Screenshot-NIKKE(WIFI)-20250526215453_group2_SynchroLevel.png	3 3
Screenshot-NIKKE(WIFI)-20250526215453_group3_Power.png	6 0 0 2 4 7
Screenshot-NIKKE(WIFI)-20250526215453_group3_Ranking.png	8 8 5
Screenshot-NIKKE(WIFI)-20250526215453_group3_CommanderLevel.png	4 9 4
Screenshot-NIKKE(WIFI)-20250526215453_group3_SynchroLevel.png	3 6 2
Screenshot-NIKKE(WIFI)-20250526215457_group1_Power.png	6 7 7 3 5 5
Screenshot-NIKKE(WIFI)-20250526215457_group1_Ranking.png	1 1 2 3
Screenshot-NIKKE(WIFI)-20250526215457_group1_CommanderLevel.png	5 5 9
Screenshot-NIKKE(WIFI)-20250526215457_group1_SynchroLevel.png	4 3 0
Screenshot-NIKKE(WIFI)-20250526215457_group2_Power.png	6 0 1 2 8 2
Screenshot-NIKKE(WIFI)-20250526215457_group2_Ranking.png	1 0 7 5
Screenshot-NIKKE(WIFI)-20250526215457_group2_CommanderLevel.png	4 7 4
Screenshot-NIKKE(WIFI)-20250526215457_group2_SynchroLevel.png	3 5 8
